Azulejo-Código,Procedência,Fábrica,Dimensão-Formato,"Material, Técnica de Fabricação e Decorativa",Endereço,Bairro,Uso-Aplicação,Altura,Largura,latitude,longitude
Azulejo-PE 113-1-1,Porto/Portugal,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Rua Dr Assis n 215, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4619831,-48.5044123
Azulejo-PE 114-1-1,Dresden/Alemanha,Villeroy & Boch - Fabrik in Mettlach - n° catálogo 151,,Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 990, Belém, Pará, Brasil",Reduto/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.450574,-48.4982834
Azulejo-PE 114-1-1,Dresden/Alemanha,Villeroy & Boch - Fabrik in Mettlach - n° catálogo 151,,Cerâmica e vidrado Estampilha,"Avenida Brás de Aguiar n 53, Belém, Pará, Brasil",Reduto/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4543551,-48.4845742
Azulejo-PE 115-1-1,,,"15,2 x 15,2 cm",Cerâmica e vidrado Estampilha,"Avenida Conselheiro Furtado n 1881, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.4564462,-48.4809709
Azulejo-PE 115-1-1,,,"15,2 x 15,2 cm",Cerâmica e vidrado Estampilha,"Rua Arcipreste Manoel Teodoro n 820, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.2,15.2,-1.460526851376147,-48.49379657981651
Azulejo-PE 116-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua 15 de Novembro n 194, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.1615771,-48.4688459
Azulejo-PE 116-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Avenida Governador José Malcher n 459, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4520293,-48.493545
Azulejo-PE 117-1-1,Porto/Portugal,,,Cerâmica e vidrado Estampilha,"Rua Ó de Almeida n 363, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4458930812458584,-48.49270892000665
Azulejo-PE 118-1-1,Porto/Portugal,,,Cerâmica e vidrado Estampilha,"Rua Siqueira Mendes n 158, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.3021009,-48.4894077
Azulejo-PE 118-1-1,Porto/Portugal,,,Cerâmica e vidrado Estampilha,"Rua Siqueira Mendes n 160, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.3021009,-48.4894077
Azulejo-PE 118-1-1,Porto/Portugal,,,Cerâmica e vidrado Estampilha,"Rua Dr. Malcher n 145, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.457967,-48.5041109
Azulejo-PE 118-1-1,Porto/Portugal,,,Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 482, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4510368,-48.5010789
Azulejo-PE 119-1-1,Porto/Portugal,,,Cerâmica e vidrado Estampilha,"Rua Mundurucus n 1387, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4584074,-48.4839688
Azulejo-PE 123-1-1,Lisboa e Porto/Portugal,"Calçada dos Cesteiros (Roseira), Devezas e Carvalhinho",14 x 14 cm,Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil",Cidade Velha/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.4600087,-48.4966468
Azulejo-PE 123-1-1,Lisboa e Porto/Portugal,"Calçada dos Cesteiros (Roseira), Devezas e Carvalhinho",14 x 14 cm,Cerâmica e vidrado Estampilha,"Avenida 16 de Novembro n 632, Belém, Pará, Brasil",Cidade Velha/Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14,14,-1.1220148,-48.3928996
Azulejo-PE 124-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 83, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PE 124-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 99, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PE 124-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 573, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4543075,-48.4978101
Azulejo-PE 125-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Travessa Quintino Bocaiúva n 1226, Belém, Pará, Brasil",Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-0.7490741,-48.0223579
Azulejo-PE 126-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 83, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PE 126-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Rua Riachuelo n 99, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4533292,-48.4970448
Azulejo-PE 126-1-1,,,15 x 15 cm,Cerâmica e vidrado Estampilha,"Travessa Campos Sales n 573, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4543075,-48.4978101
Azulejo-PE 128-1-1,Longwy/França e Portugal,A.A.Costa & C Fa das Devezas de Vila Nova de Gaia - Longwy - Ceramica Carvalhinho,"14,3 x 14,3 cm",Cerâmica e vidrado Estampilha,"Travessa Piedade n 322, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",14.3,14.3,-1.4461791,-48.4962299
Azulejo-PE 135-1-1,,,13 x 13 cm,Cerâmica e vidrado Estampilha,"Avenida Gentil Bittencourt n 63, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13,13,-1.4545164,-48.4689126
Azulejo-PE 137-1-1,,,,Cerâmica e vidrado Estampilha,"Rua Veiga Cabral n 1352, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-2.0051896,-49.8569815
Azulejo-PE 141-1-1,Longwy/França,Longwy,,Cerâmica e vidrado Estampilha,"Travessa Padre Prudêncio n 262, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4538014,-48.4966004
Azulejo-PE 145-1-1,Porto/Portugal,Carvalhinho ou Devezas,"15,3 x 15,3 cm",Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.3,15.3,-1.4600087,-48.4966468
Azulejo-PE 148-1-1,,,10 x 10 cm,Cerâmica e vidrado Estampilha,"Rua João Diogo n 492, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10,10,-1.4549318,-48.4990226
Azulejo-PE 149-1-1,,,,Cerâmica e vidrado Estampilha,"Avenida Assis de Vasconcelos n 414, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4538018,-48.4926168
Azulejo-PE 154-1-1,,Semelhante ao padrão Holandês,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 529, Belém, Pará, Brasil",Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4511839711885166,-48.4990961090952
Azulejo-PE 154-1-1,,Semelhante ao padrão Holandês,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Travessa Quintino Bocaiúva n 946, Belém, Pará, Brasil",Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-0.7490741,-48.0223579
Azulejo-PE 154-1-1,,Semelhante ao padrão Holandês,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Travessa Quintino Bocaiúva n 932, Belém, Pará, Brasil",Campina/Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-0.7490741,-48.0223579
Azulejo-PE 155-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Frutuoso Guimarães n 692, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.454471431147541,-48.4965808442623
Azulejo-PE 160-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Pedro Albuquerque n 134, Belém, Pará, Brasil",Cidade Velha/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.458984,-48.5015176
Azulejo-PE 160-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Pedro Albuquerque n 64, Belém, Pará, Brasil",Cidade Velha/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.458984,-48.5015176
Azulejo-PE 160-1-1,,,,Cerâmica e vidrado Estampilha,"Avenida Gentil Bittencourt n 2312, Belém, Pará, Brasil",Cidade Velha/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4551255,-48.4815877
Azulejo-PE 161-1-1,,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Rua Caripunas n 1488, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-2.0052874,-47.9469296
Azulejo-PE 162-1-1,,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Travessa Padre Prudêncio n 705, Belém, Pará, Brasil",Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4538014,-48.4966004
Azulejo-PE 162-1-1,,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Travessa Apinages n 429, Belém, Pará, Brasil",Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4695388,-48.4813474
Azulejo-PE 162-1-1,,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Travessa Apinages n 453, Belém, Pará, Brasil",Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-1.4695388,-48.4813474
Azulejo-PE 162-1-1,,,"13,5 x 13,5 cm",Cerâmica e vidrado Estampilha,"Rua Caripunas n 1500, Belém, Pará, Brasil",Campina/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",13.5,13.5,-2.0052874,-47.9469296
Azulejo-PE 163-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Gurupá n 111, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4596774,-48.5024191
Azulejo-PE 163-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Rui Barbosa n 509, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.9615324,-48.1932456
Azulejo-PE 163-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Pedro Albuquerque n 134, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.458984,-48.5015176
Azulejo-PE 163-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Pedro Albuquerque n 64, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.458984,-48.5015176
Azulejo-PE 163-1-1,,,,Cerâmica e vidrado Estampilha,"Travessa Benjamin Constant n 1415, Belém, Pará, Brasil",Cidade Velha/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-0.7482875,-48.0242349
Azulejo-PE 165-1-1,Provavelmente Portugal,,,Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4600087,-48.4966468
Azulejo-PE 166-1-1,Porto/Portugal,Carvalhinho,,Cerâmica e vidrado Estampilha,"Travessa São Francisco n 60, Belém, Pará, Brasil",Campina,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4600087,-48.4966468
Azulejo-PE 170-1-1,,,,Cerâmica e vidrado Estampilha,"Avenida 16 de Novembro n 394, Belém, Pará, Brasil",Cidade Velha,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.1220148,-48.3928996
Azulejo-PE 172-1-1,,,,Cerâmica e vidrado Estampilha,"Avenida 16 de Novembro n 651, Belém, Pará, Brasil",Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.1220148,-48.3928996
Azulejo-PE 173-1-1,,,,Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 1170, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.450574,-48.4982834
Azulejo-PE 173-1-1,,,,Cerâmica e vidrado Estampilha,"Rua 28 de Setembro n 1066, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.450574,-48.4982834
Azulejo-PE 174-1-1,,,,Cerâmica e vidrado Estampilha,"Rua Manoel Barata n 1487, Belém, Pará, Brasil",Reduto,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.0681791,-48.3532923
Azulejo-PD 1-1-1,Alemanha,Villeroy & Boch,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Santo Antonio n 254, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.5616288,-48.5072739
Azulejo-PD 1-1-1,Alemanha,Villeroy & Boch,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Alcindo Cacela n 1858, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.440319,-48.4786833
Azulejo-PD 1-1-1,Alemanha,Villeroy & Boch,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Padre Eutiquio n 225, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.4693734,-48.4791116
Azulejo-PD 1-1-1,Alemanha,Villeroy & Boch,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Castilhos França n 278, Belém, Pará, Brasil",Campina/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.451593,-48.5025963
Azulejo-PD 6-1-2,Alemanha,Steingutfabrik - Witteburg - Farge a/d Weser - semelhante o padrão holândes e o padrão de V&B - Mettlach n° catálogo 41,"14,7 x 14,7 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Padre Eutiquio n 381, Belém, Pará, Brasil",Cidade Velha/Campina,"Revestimento e adorno de fachada, assentados por compressão contra argamassa fresca.",14.7,14.7,-1.4693734,-48.4791116
Azulejo-PD 6-1-2,Alemanha,Steingutfabrik - Witteburg - Farge a/d Weser - semelhante o padrão holândes e o padrão de V&B - Mettlach n° catálogo 41,"14,7 x 14,7 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Angelo Custodio n 648, Belém, Pará, Brasil",Cidade Velha/Campina,"Revestimento e adorno de fachada, assentados por compressão contra argamassa fresca.",14.7,14.7,-1.4601655,-48.4999254
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Dom Romualdo de Seixas n 605, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.4382995,-48.4893583
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Félix Roque n 260, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.4565333,-48.5054977
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Dr. Malcher n 477, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.457967,-48.5041109
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Rui Barbosa n 1023, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.9615324,-48.1932456
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Portugal n 57, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.4532193,-48.5035837
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Gaspar Viana n 283, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.4465048,-48.4949554
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Gaspar Viana n 289, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.4465048,-48.4949554
Azulejo-PD 13-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,4 x 10,4 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua 15 de Novembro n 13, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Umarizal,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.4,10.4,-1.4521017,-48.5019901
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Ó de Almeida n 306, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.1386998,-48.448846
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Senador Manoel Barata n 347, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.449333265422027,-48.49490954980518
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Senador Manoel Barata n 351, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4450958,-48.4902637
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Senador Manoel Barata n 363, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4494565045183558,-48.49484350817098
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Serzedelo Correa n 1074, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4577324,-48.490301
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Serzedelo Correa n 1078, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4577324,-48.490301
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Arcipreste Manoel Teodoro n 594, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4627057,-48.4959067
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida 16 de Novembro n 41, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.1220148,-48.3928996
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida josé Bonifacio n 1055, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.990043,-47.9494862
Azulejo-PD 14-1-1,França,H - TE Boulenger & Cie Faiencerie de Choisy Le-Roi/Seine,"10,3 x 10,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Diogo Moia n 1114, Belém, Pará, Brasil",Campina/Batista Campos/Umarizal/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",10.3,10.3,-1.4411624,-48.4751295
Azulejo-PD 15-1-1,Dresden e Mettlach/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 455,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Travessa Quintino Bocaiúva n 616, Belém, Pará, Brasil",Reduto/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-0.7490741,-48.0223579
Azulejo-PD 15-1-1,Dresden e Mettlach/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 455,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Ó de Almeida n 1209, Belém, Pará, Brasil",Reduto/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-1.1386998,-48.448846
Azulejo-PD 15-1-1,Dresden e Mettlach/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 455,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua de Nazaré n 154, Belém, Pará, Brasil",Reduto/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-0.8575561,-48.1464871
Azulejo-PD 15-1-1,Dresden e Mettlach/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 455,15 x 15 cm,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua de Nazaré n 166, Belém, Pará, Brasil",Reduto/Nazaré,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15,15,-0.8575561,-48.1464871
Azulejo-PD 16-1-1,Dresden e Mettlach/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"15,3 x 15,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida José Bonifácio n 578, Belém, Pará, Brasil",Campina/Batista Campos/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.3,15.3,-1.452090655319149,-48.46917683120567
Azulejo-PD 16-1-1,Dresden e Mettlach/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach,"15,3 x 15,3 cm",Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Tamoios n 1644, Belém, Pará, Brasil",Campina/Batista Campos/São Brás,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",15.3,15.3,-1.4684763,-48.4974726
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Ó de Almeida n 1116, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.1386998,-48.448846
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Avenida Assis de Vasconcelos n 831, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4538018,-48.4926168
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Tomázia Perdigão n 230, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4570552,-48.5028955
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Tomázia Perdigão n 240, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4570552,-48.5028955
Azulejo-PD 17-1-1,Dresden/Alemanha,Villeroy & Boch Mosaik Fabrik in Mettlach e Dresden - n° catálogo 760,,Cerâmica e vidrado Transferência ou impressão (Decalcomania),"Rua Gaspar Viana n 152, Belém, Pará, Brasil",Cidade Velha/Campina/Nazaré/Reduto/Batista Campos,"Revestimento de fachada, assentados por compressão contra argamassa fresca.",,,-1.4465048,-48.4949554
